state,year,month,total_consumption_ML,domestic_ML,agriculture_ML,industrial_ML,population_est
Jammu & Kashmir,2015,2,134642.12,131232.76,2708.82,700.54,360559
Jammu & Kashmir,2015,3,91485.74,88691.27,2309.26,485.2,360559
Jammu & Kashmir,2015,4,111451.35,108094.77,3171.51,185.08,360559
Jammu & Kashmir,2015,5,125404.11,124242.02,1048.02,114.07,360559
Jammu & Kashmir,2015,6,115994.76,112686.62,2999.41,308.73,360559
Jammu & Kashmir,2015,7,86751.83,83784.3,2730.89,236.64,360559
Jammu & Kashmir,2015,8,106817.0,105387.39,1312.54,117.07,360559
Jammu & Kashmir,2015,9,103303.73,101092.91,1902.61,308.21,360559
Jammu & Kashmir,2015,10,88320.32,84560.16,3348.14,412.03,360559
Jammu & Kashmir,2015,11,82410.19,80773.6,1279.76,356.82,360559
Jammu & Kashmir,2015,12,87379.92,84251.17,2908.11,220.64,360559
Jammu & Kashmir,2016,1,119467.78,115717.1,3076.33,674.35,364164
Jammu & Kashmir,2016,2,102617.97,101235.08,1228.22,154.67,364164
Jammu & Kashmir,2016,3,93494.03,92102.11,1114.53,277.4,364164
Jammu & Kashmir,2016,4,98311.23,97116.09,987.02,208.12,364164
Jammu & Kashmir,2016,5,100428.58,99245.63,974.46,208.49,364164
Jammu & Kashmir,2016,6,119831.22,116612.87,2636.56,581.8,364164
Jammu & Kashmir,2016,7,115815.16,114028.07,1404.13,382.97,364164
Jammu & Kashmir,2016,8,105403.4,102150.29,2506.43,746.68,364164
Jammu & Kashmir,2016,9,77429.99,74652.65,2579.36,197.98,364164
Jammu & Kashmir,2016,10,107788.16,104763.74,2639.78,384.64,364164
Jammu & Kashmir,2016,11,101042.6,99315.79,1391.99,334.82,364164
Jammu & Kashmir,2016,12,125708.11,122736.41,2717.12,254.58,364164
Jammu & Kashmir,2017,1,133016.29,130236.23,2488.87,291.2,367770
Jammu & Kashmir,2017,2,145259.12,142472.57,2265.01,521.55,367770
Jammu & Kashmir,2017,3,107343.23,104381.59,2454.35,507.29,367770
Jammu & Kashmir,2017,4,101311.62,98409.85,2617.14,284.63,367770
Jammu & Kashmir,2017,5,133402.23,131747.21,1569.88,85.13,367770
Jammu & Kashmir,2017,6,144164.48,142298.36,1487.04,379.08,367770
Jammu & Kashmir,2017,7,139746.92,137873.99,1450.35,422.58,367770
Jammu & Kashmir,2017,8,124907.75,122797.13,1690.14,420.47,367770
Jammu & Kashmir,2017,9,77090.12,73905.39,2848.78,335.95,367770
Jammu & Kashmir,2017,10,109392.54,107637.9,1636.64,118.0,367770
Jammu & Kashmir,2017,11,87802.42,84917.48,2642.77,242.17,367770
Jammu & Kashmir,2017,12,130486.18,126786.53,3302.17,397.48,367770
Jammu & Kashmir,2018,1,82995.12,81706.92,1004.69,283.51,371375
Jammu & Kashmir,2018,2,119107.08,116225.09,2481.32,400.66,371375
Jammu & Kashmir,2018,3,139895.53,136976.44,2413.81,505.27,371375
Jammu & Kashmir,2018,4,95750.03,94007.65,1471.98,270.4,371375
Jammu & Kashmir,2018,5,159453.23,157093.04,1889.51,470.67,371375
Jammu & Kashmir,2018,6,126672.12,122790.5,3367.31,514.31,371375
Jammu & Kashmir,2018,7,116935.24,114773.96,2013.52,147.77,371375
Jammu & Kashmir,2018,8,75624.2,72521.71,2797.26,305.23,371375
Jammu & Kashmir,2018,9,81529.7,78710.09,2585.31,234.3,371375
Jammu & Kashmir,2018,10,118976.15,116258.19,2146.98,570.98,371375
Jammu & Kashmir,2018,11,92302.83,89226.28,2643.43,433.12,371375
Jammu & Kashmir,2018,12,102188.49,101225.53,833.25,129.71,371375
Jammu & Kashmir,2019,1,125143.57,122998.15,1711.84,433.58,374981
Jammu & Kashmir,2019,2,125167.44,123513.46,1491.17,162.81,374981
Jammu & Kashmir,2019,3,135544.44,132618.02,2310.18,616.25,374981
Jammu & Kashmir,2019,4,140054.6,137940.55,1803.84,310.21,374981
Jammu & Kashmir,2019,5,104818.11,102693.02,1783.6,341.49,374981
Jammu & Kashmir,2019,6,147695.37,145571.68,1826.39,297.3,374981
Jammu & Kashmir,2019,7,125229.29,123037.59,1879.7,312.0,374981
Jammu & Kashmir,2019,8,89902.69,86472.71,3025.07,404.91,374981
Jammu & Kashmir,2019,9,122256.03,119755.39,2310.38,190.25,374981
Jammu & Kashmir,2019,10,88036.09,86367.46,1383.91,284.72,374981
Jammu & Kashmir,2019,11,95184.81,92273.15,2528.4,383.26,374981
Jammu & Kashmir,2019,12,128607.75,125827.59,2407.63,372.53,374981
Jammu & Kashmir,2020,1,112770.08,111511.03,1168.63,90.42,378586
Jammu & Kashmir,2020,2,151570.63,150300.56,1047.91,222.16,378586
Jammu & Kashmir,2020,3,110028.73,106617.64,2834.01,577.08,378586
Jammu & Kashmir,2020,4,156836.12,155462.91,1212.3,160.91,378586
Jammu & Kashmir,2020,5,111519.21,106819.62,3848.4,851.19,378586
Jammu & Kashmir,2020,6,100669.91,99173.21,1335.96,160.74,378586
Jammu & Kashmir,2020,7,106439.1,104813.52,1432.7,192.88,378586
Jammu & Kashmir,2020,8,76637.19,73370.78,2599.9,666.51,378586
Jammu & Kashmir,2020,9,78101.63,76675.44,1343.92,82.27,378586
Jammu & Kashmir,2020,10,102573.47,100430.6,1876.13,266.75,378586
Jammu & Kashmir,2020,11,114385.85,110885.63,3039.4,460.82,378586
Jammu & Kashmir,2020,12,120578.83,118005.45,2019.32,554.07,378586
Jammu & Kashmir,2021,1,138735.85,137446.71,1030.26,258.88,382192
Jammu & Kashmir,2021,2,146028.15,143809.03,1722.83,496.29,382192
Jammu & Kashmir,2021,3,95527.47,93555.44,1628.04,343.98,382192
Jammu & Kashmir,2021,4,96763.8,92810.01,3725.96,227.83,382192
Jammu & Kashmir,2021,5,101493.67,100263.5,1011.25,218.92,382192
Jammu & Kashmir,2021,6,143043.41,141927.63,941.18,174.59,382192
Jammu & Kashmir,2021,7,111459.32,108897.04,2179.17,383.11,382192
Jammu & Kashmir,2021,8,120876.43,118735.29,1969.14,172.0,382192
Jammu & Kashmir,2021,9,106698.02,105209.08,1366.87,122.06,382192
Jammu & Kashmir,2021,10,122373.07,119784.71,2423.05,165.31,382192
Jammu & Kashmir,2021,11,106112.05,104021.67,1614.52,475.86,382192
Jammu & Kashmir,2021,12,105868.94,103222.52,2137.02,509.4,382192
Jammu & Kashmir,2022,1,91254.22,88892.43,2045.73,316.06,385798
Jammu & Kashmir,2022,2,148710.29,145383.6,3095.14,231.55,385798
Jammu & Kashmir,2022,3,99179.22,97406.67,1470.04,302.51,385798
Jammu & Kashmir,2022,4,122077.48,118760.07,2992.91,324.5,385798
Jammu & Kashmir,2022,5,139012.16,137255.17,1624.29,132.71,385798
Jammu & Kashmir,2022,6,149020.42,146303.68,2511.37,205.37,385798
Jammu & Kashmir,2022,7,109456.34,107865.42,1477.93,112.99,385798
Jammu & Kashmir,2022,8,108607.51,104450.3,3237.6,919.61,385798
Jammu & Kashmir,2022,9,101664.24,98663.38,2377.76,623.09,385798
Jammu & Kashmir,2022,10,97950.2,95262.26,2292.33,395.61,385798
Jammu & Kashmir,2022,11,120112.28,117308.65,2390.17,413.46,385798
Jammu & Kashmir,2022,12,110077.01,108413.43,1332.47,331.11,385798
Jammu & Kashmir,2023,1,114917.81,112698.81,1723.74,495.26,389403
Jammu & Kashmir,2023,2,110003.86,108496.45,1293.72,213.68,389403
Jammu & Kashmir,2023,3,115463.03,114183.51,1077.1,202.42,389403
Jammu & Kashmir,2023,4,121954.03,119906.67,1585.41,461.95,389403
Jammu & Kashmir,2023,5,121241.48,119335.84,1536.96,368.69,389403
Jammu & Kashmir,2023,6,103917.77,101581.63,2213.75,122.39,389403
Jammu & Kashmir,2023,7,111807.93,108314.79,3171.99,321.15,389403
Jammu & Kashmir,2023,8,120618.37,119585.61,817.62,215.15,389403
Jammu & Kashmir,2023,9,85914.52,81779.33,3660.08,475.1,389403
Jammu & Kashmir,2023,10,120157.87,118932.0,1119.89,105.98,389403
Jammu & Kashmir,2023,11,99874.01,98428.53,1128.56,316.92,389403
Jammu & Kashmir,2023,12,109787.23,107748.84,1663.18,375.21,389403
Jammu & Kashmir,2024,1,129158.24,125036.03,3877.88,244.33,393009
Jammu & Kashmir,2024,2,97083.73,96020.0,818.34,245.39,393009
Jammu & Kashmir,2024,3,154393.2,151889.71,2301.39,202.1,393009
Jammu & Kashmir,2024,4,118007.71,115602.11,1941.44,464.16,393009
Jammu & Kashmir,2024,5,133952.5,132453.68,1239.36,259.46,393009
Jammu & Kashmir,2024,6,146893.11,144477.61,2118.08,297.41,393009
Jammu & Kashmir,2024,7,92512.67,88977.33,3000.97,534.37,393009
Jammu & Kashmir,2024,8,108757.87,105265.69,2714.38,777.8,393009
Jammu & Kashmir,2024,9,107092.83,104283.52,2591.58,217.73,393009
Jammu & Kashmir,2024,10,117832.07,116145.19,1499.06,187.82,393009
Jammu & Kashmir,2024,11,87611.25,85430.67,1893.11,287.47,393009
Jammu & Kashmir,2024,12,136454.7,135511.36,869.0,74.34,393009
Jammu & Kashmir,2025,1,90377.74,86120.03,3576.71,681.0,396614
Jammu & Kashmir,2025,2,102910.61,100963.26,1723.77,223.58,396614
Jammu & Kashmir,2025,3,139197.29,137689.73,1390.86,116.7,396614
Jammu & Kashmir,2025,4,109878.02,106092.7,3126.55,658.77,396614
Jammu & Kashmir,2025,5,155250.1,151824.65,3083.6,341.85,396614
Jammu & Kashmir,2025,6,150379.42,148671.64,1598.85,108.93,396614
Jammu & Kashmir,2025,7,131345.41,129116.66,2077.89,150.86,396614
Jammu & Kashmir,2025,8,136392.88,134387.49,1767.95,237.44,396614
Jammu & Kashmir,2025,9,96129.52,95030.61,955.36,143.54,396614
Jammu & Kashmir,2025,10,93687.58,89939.26,2996.75,751.56,396614
Jammu & Kashmir,2025,11,82829.91,80718.02,1690.03,421.85,396614
Jammu & Kashmir,2025,12,121269.36,119674.33,1397.09,197.94,396614
Jharkhand,2015,1,1757149.21,1754704.56,2046.35,398.3,7765296
Jharkhand,2015,2,3009595.6,3007036.4,2340.11,219.09,7765296
Jharkhand,2015,3,2385625.65,2381717.4,3085.37,822.88,7765296
Jharkhand,2015,4,3194480.85,3190978.87,3261.56,240.42,7765296
Jharkhand,2015,5,2626460.27,2623621.48,2600.34,238.44,7765296
Jharkhand,2015,6,2851528.13,2848539.77,2788.86,199.5,7765296
Jharkhand,2015,7,2219652.71,2218040.1,1338.38,274.23,7765296
Jharkhand,2015,8,2292882.37,2290734.58,1945.69,202.09,7765296
Jharkhand,2015,9,1546753.47,1543289.18,2674.39,789.9,7765296
Jharkhand,2015,10,1484263.01,1482227.04,1683.23,352.73,7765296
Jharkhand,2015,11,1805193.84,1801755.59,2870.67,567.58,7765296
Jharkhand,2015,12,2279269.5,2277850.59,1243.41,175.5,7765296
Jharkhand,2016,1,2738371.38,2736771.59,1289.58,310.2,7842948
Jharkhand,2016,2,2761009.06,2759251.3,1474.39,283.38,7842948
Jharkhand,2016,3,3129725.42,3127798.71,1774.63,152.08,7842948
Jharkhand,2016,4,2467986.95,2464450.48,3129.81,406.66,7842948
Jharkhand,2016,5,3131521.2,3128352.58,2573.72,594.89,7842948
Jharkhand,2016,6,2197131.09,2194229.31,2500.11,401.68,7842948
Jharkhand,2016,7,2270844.06,2268268.08,2251.64,324.34,7842948
Jharkhand,2016,8,1957434.85,1955560.86,1496.55,377.43,7842948
Jharkhand,2016,9,1835059.73,1833150.06,1706.0,203.66,7842948
Jharkhand,2016,10,2429180.12,2425956.34,2699.31,524.47,7842948
Jharkhand,2016,11,2159448.55,2158378.23,902.13,168.19,7842948
Jharkhand,2016,12,1947400.58,1945988.63,1285.54,126.41,7842948
Jharkhand,2017,1,2906928.18,2905203.8,1627.71,96.67,7920601
Jharkhand,2017,2,2794057.06,2791642.62,2051.04,363.4,7920601
Jharkhand,2017,3,2229928.84,2227124.22,2407.03,397.59,7920601
Jharkhand,2017,4,2333851.56,2332250.07,1322.12,279.38,7920601
Jharkhand,2017,5,2838236.09,2835463.57,2478.97,293.55,7920601
Jharkhand,2017,6,3167268.2,3164618.24,2158.94,491.02,7920601
Jharkhand,2017,7,1662445.21,1659838.47,2036.2,570.53,7920601
Jharkhand,2017,8,2711156.87,2708895.62,1941.74,319.52,7920601
Jharkhand,2017,9,2523844.04,2521227.93,2356.73,259.38,7920601
Jharkhand,2017,10,1931810.01,1929767.1,1708.78,334.13,7920601
Jharkhand,2017,11,1847255.27,1845559.49,1394.55,301.23,7920601
Jharkhand,2017,12,1943350.15,1939544.56,2977.65,827.94,7920601
Jharkhand,2018,1,1946694.28,1945373.41,1022.37,298.5,7998254
Jharkhand,2018,2,3069260.38,3066429.77,2393.72,436.89,7998254
Jharkhand,2018,3,1926833.15,1924696.69,1796.38,340.08,7998254
Jharkhand,2018,4,3056348.75,3054708.68,1376.77,263.29,7998254
Jharkhand,2018,5,2018108.89,2015522.93,1992.79,593.17,7998254
Jharkhand,2018,6,2192067.91,2189499.56,2268.09,300.26,7998254
Jharkhand,2018,7,2257053.46,2253645.77,3095.43,312.26,7998254
Jharkhand,2018,8,2619549.79,2618240.78,1028.97,280.03,7998254
Jharkhand,2018,9,1833351.05,1831528.49,1716.25,106.31,7998254
Jharkhand,2018,10,1818742.84,1815465.66,2852.17,425.01,7998254
Jharkhand,2018,11,1683325.43,1680841.12,2002.7,481.62,7998254
Jharkhand,2018,12,2167757.18,2164170.32,3075.37,511.49,7998254
Jharkhand,2019,1,1762511.09,1760868.03,1276.77,366.3,8075907
Jharkhand,2019,2,2919997.1,2918246.21,1461.87,289.01,8075907
Jharkhand,2019,3,3002120.33,2998245.28,3115.84,759.22,8075907
Jharkhand,2019,4,2807627.69,2804986.85,2448.2,192.64,8075907
Jharkhand,2019,5,2095932.77,2092875.8,2365.7,691.27,8075907
Jharkhand,2019,6,2510833.34,2509291.07,1298.29,243.98,8075907
Jharkhand,2019,7,2817808.48,2814583.33,2526.24,698.92,8075907
Jharkhand,2019,8,1796849.71,1794398.04,2129.24,322.43,8075907
Jharkhand,2019,9,1514439.45,1512033.17,1869.39,536.88,8075907
Jharkhand,2019,10,1739348.42,1736777.97,2416.21,154.25,8075907
Jharkhand,2019,11,2095537.63,2094133.08,1158.98,245.57,8075907
Jharkhand,2019,12,2766142.92,2762665.19,2714.5,763.22,8075907
Jharkhand,2020,1,2402617.08,2401402.89,1013.41,200.78,8153560
Jharkhand,2020,2,2533442.49,2530906.09,2409.85,126.55,8153560
Jharkhand,2020,3,2220843.29,2218489.82,2035.71,317.76,8153560
Jharkhand,2020,4,3073157.2,3070359.89,2487.09,310.22,8153560
Jharkhand,2020,5,2551618.54,2550111.45,1363.34,143.76,8153560
Jharkhand,2020,6,2967656.59,2966206.27,1355.42,94.9,8153560
Jharkhand,2020,7,2344568.63,2343405.64,920.36,242.63,8153560
Jharkhand,2020,8,2431284.49,2430015.78,1018.46,250.25,8153560
Jharkhand,2020,9,2480601.01,2477725.76,2279.54,595.72,8153560
Jharkhand,2020,10,2287360.7,2283796.6,3273.05,291.05,8153560
Jharkhand,2020,11,1746204.48,1744821.42,1296.62,86.44,8153560
Jharkhand,2020,12,2827716.85,2826457.33,1000.57,258.96,8153560
Jharkhand,2021,1,2220292.16,2216071.63,3293.31,927.23,8231213
Jharkhand,2021,2,1858087.99,1856866.54,1097.85,123.61,8231213
Jharkhand,2021,3,2979400.93,2975092.37,3927.13,381.42,8231213
Jharkhand,2021,4,3245306.01,3242017.0,2944.11,344.9,8231213
Jharkhand,2021,5,2705843.2,2704619.75,1126.46,97.0,8231213
Jharkhand,2021,6,2498130.27,2495390.1,2321.28,418.89,8231213
Jharkhand,2021,7,2519423.76,2518277.2,1004.36,142.19,8231213
Jharkhand,2021,8,1657365.19,1653398.06,3078.17,888.96,8231213
Jharkhand,2021,9,1780643.22,1778731.31,1756.13,155.79,8231213
Jharkhand,2021,10,1875599.23,1872964.47,2214.03,420.73,8231213
Jharkhand,2021,11,1955411.58,1953376.56,1902.55,132.47,8231213
Jharkhand,2021,12,2705858.31,2704521.28,1089.94,247.09,8231213
Jharkhand,2022,1,3007366.41,3005092.98,1789.5,483.93,8308866
Jharkhand,2022,2,3265297.83,3263028.37,2117.71,151.74,8308866
Jharkhand,2022,3,3004875.29,3002906.96,1793.04,175.3,8308866
Jharkhand,2022,4,3251881.09,3249584.82,2040.37,255.89,8308866
Jharkhand,2022,5,2559717.54,2556755.14,2744.55,217.85,8308866
Jharkhand,2022,6,2240261.05,2235982.63,3579.08,699.34,8308866
Jharkhand,2022,7,2473022.06,2469783.23,2742.87,495.97,8308866
Jharkhand,2022,8,1752110.6,1750736.12,1160.67,213.81,8308866
Jharkhand,2022,9,2636594.81,2634639.74,1758.23,196.84,8308866
Jharkhand,2022,10,1515663.59,1514138.13,1238.08,287.39,8308866
Jharkhand,2022,11,1749147.58,1746734.44,2237.9,175.25,8308866
Jharkhand,2022,12,2124249.88,2121723.02,2132.0,394.86,8308866
Jharkhand,2023,1,2892799.14,2891057.87,1464.52,276.75,8386519
Jharkhand,2023,2,2931724.62,2929330.9,2207.01,186.71,8386519
Jharkhand,2023,3,3028028.1,3025619.3,1886.71,522.08,8386519
Jharkhand,2023,4,2954942.57,2953418.22,1311.32,213.02,8386519
Jharkhand,2023,5,3172376.82,3168691.8,3299.28,385.74,8386519
Jharkhand,2023,6,2499287.81,2495190.32,3216.08,881.41,8386519
Jharkhand,2023,7,2708710.39,2705648.87,2758.52,303.0,8386519
Jharkhand,2023,8,2158211.46,2156552.82,1467.64,191.0,8386519
Jharkhand,2023,9,1685923.16,1684382.86,1355.09,185.21,8386519
Jharkhand,2023,10,2376905.95,2371965.38,3986.91,953.66,8386519
Jharkhand,2023,11,1927552.61,1923997.3,3198.41,356.9,8386519
Jharkhand,2023,12,1699427.55,1697933.94,1181.01,312.6,8386519
Jharkhand,2024,1,2659689.33,2657444.49,1849.34,395.5,8464172
Jharkhand,2024,2,2253960.42,2249250.36,4178.02,532.04,8464172
Jharkhand,2024,3,3099811.75,3098848.95,811.9,150.91,8464172
Jharkhand,2024,4,2148681.46,2145874.71,2541.31,265.43,8464172
Jharkhand,2024,5,3075999.24,3071602.22,3617.56,779.46,8464172
Jharkhand,2024,6,2438372.99,2434782.08,3195.68,395.23,8464172
Jharkhand,2024,7,2571928.28,2569176.76,2362.15,389.37,8464172
Jharkhand,2024,8,2702016.33,2698471.67,2988.07,556.59,8464172
Jharkhand,2024,9,2350146.62,2346211.47,3206.54,728.61,8464172
Jharkhand,2024,10,2490127.54,2486608.58,3049.95,469.01,8464172
Jharkhand,2024,11,1646310.98,1643960.34,1891.0,459.64,8464172
Jharkhand,2024,12,1732828.85,1729671.39,2729.2,428.26,8464172
Jharkhand,2025,1,2629548.52,2628126.02,1102.38,320.12,8541825
Jharkhand,2025,2,3150783.18,3148454.66,2105.54,222.98,8541825
Jharkhand,2025,3,3514716.92,3512248.13,1919.83,548.96,8541825
Jharkhand,2025,4,2054497.25,2052749.94,1360.19,387.13,8541825
Jharkhand,2025,5,2287584.9,2285921.3,1422.76,240.84,8541825
Jharkhand,2025,6,3438120.41,3435104.53,2822.49,193.39,8541825
Jharkhand,2025,7,3195404.69,3192980.15,2153.08,271.45,8541825
Jharkhand,2025,8,1760819.26,1759933.82,761.74,123.7,8541825
Jharkhand,2025,9,2587447.32,2585001.17,2242.08,204.07,8541825
Jharkhand,2025,10,1861381.18,1857716.96,2870.66,793.56,8541825
Jharkhand,2025,11,2757844.77,2756219.15,1507.7,117.92,8541825
Jharkhand,2025,12,2794932.52,2791786.16,2883.45,262.92,8541825
Karnataka,2015,1,1875650.59,1873866.33,1375.35,408.92,6693052
Karnataka,2015,2,1566835.9,1564613.41,1898.79,323.7,6693052
Karnataka,2015,3,2211742.33,2209680.2,1605.17,456.96,6693052
Karnataka,2015,4,2639661.08,2636345.64,2791.63,523.81,6693052
Karnataka,2015,5,2617863.03,2616485.83,1180.27,196.92,6693052
Karnataka,2015,6,1844355.95,1841423.8,2598.94,333.21,6693052
Karnataka,2015,7,1505972.7,1503755.37,1914.28,303.05,6693052
Karnataka,2015,8,2117267.83,2114965.36,1990.76,311.71,6693052
Karnataka,2015,9,1538583.95,1537143.05,1299.41,141.49,6693052
Karnataka,2015,10,2072687.81,2069411.76,2668.99,607.05,6693052
Karnataka,2015,11,1683591.54,1681297.53,2086.77,207.24,6693052
Karnataka,2015,12,1512601.9,1510144.59,2134.48,322.84,6693052
Karnataka,2016,1,2459294.13,2457867.01,1118.4,308.71,6759982
Karnataka,2016,2,1705516.71,1703536.89,1643.3,336.51,6759982
Karnataka,2016,3,1797202.89,1794190.23,2511.07,501.59,6759982
Karnataka,2016,4,1713779.4,1712524.0,978.59,276.82,6759982
Karnataka,2016,5,2750429.03,2747702.84,2134.18,592.01,6759982
Karnataka,2016,6,2283066.87,2281698.22,1071.56,297.09,6759982
Karnataka,2016,7,2488289.55,2487410.67,765.44,113.45,6759982
Karnataka,2016,8,1492757.8,1489930.99,2192.18,634.63,6759982
Karnataka,2016,9,1719581.11,1718547.31,817.9,215.91,6759982
Karnataka,2016,10,1614915.98,1613355.93,1421.1,138.95,6759982
Karnataka,2016,11,1980466.56,1979006.31,1291.77,168.48,6759982
Karnataka,2016,12,1791871.97,1787818.72,3159.37,893.89,6759982
Karnataka,2017,1,1659588.46,1657656.27,1658.32,273.87,6826913
Karnataka,2017,2,2633620.76,2630713.59,2537.04,370.13,6826913
Karnataka,2017,3,2242120.15,2239223.31,2615.82,281.02,6826913
Karnataka,2017,4,1897627.74,1896752.38,722.93,152.43,6826913
Karnataka,2017,5,1945823.51,1944522.32,1030.34,270.85,6826913
Karnataka,2017,6,2121948.5,2119809.08,1652.74,486.67,6826913
Karnataka,2017,7,1651841.61,1650479.8,1189.52,172.29,6826913
Karnataka,2017,8,2276654.98,2274240.05,2094.5,320.43,6826913
Karnataka,2017,9,2163771.26,2162592.54,979.09,199.62,6826913
Karnataka,2017,10,1248957.91,1247190.4,1457.99,309.52,6826913
Karnataka,2017,11,1931064.29,1928612.9,2119.15,332.24,6826913
Karnataka,2017,12,1454504.61,1451114.82,2900.25,489.54,6826913
Karnataka,2018,1,1803262.14,1800739.93,2012.95,509.26,6893843
Karnataka,2018,2,2617554.23,2614994.07,2411.29,148.88,6893843
Karnataka,2018,3,2361194.48,2358004.89,2510.26,679.34,6893843
Karnataka,2018,4,1681096.55,1678237.25,2447.1,412.2,6893843
Karnataka,2018,5,2203765.9,2202800.55,814.51,150.84,6893843
Karnataka,2018,6,2384127.42,2380499.61,2814.45,813.36,6893843
Karnataka,2018,7,2048747.23,2046713.16,1808.81,225.26,6893843
Karnataka,2018,8,1466280.49,1462907.41,2957.42,415.65,6893843
Karnataka,2018,9,1912110.59,1909930.65,2046.56,133.38,6893843
Karnataka,2018,10,1626550.17,1624466.55,1797.76,285.86,6893843
Karnataka,2018,11,2001746.08,1998108.22,2833.87,803.99,6893843
Karnataka,2018,12,2218535.38,2215893.9,2346.31,295.17,6893843
Karnataka,2019,1,1950848.65,1948376.23,1928.37,544.05,6960774
Karnataka,2019,2,2285012.12,2281935.95,2407.22,668.95,6960774
Karnataka,2019,3,2094417.64,2091593.48,2482.43,341.73,6960774
Karnataka,2019,4,2172813.48,2170406.74,2292.0,114.74,6960774
Karnataka,2019,5,1956433.34,1954774.07,1481.6,177.67,6960774
Karnataka,2019,6,1800195.93,1797777.01,1910.06,508.86,6960774
Karnataka,2019,7,1731599.3,1730158.06,1213.5,227.74,6960774
Karnataka,2019,8,2221487.36,2217915.93,2861.34,710.09,6960774
Karnataka,2019,9,1873436.56,1871273.01,1778.24,385.3,6960774
Karnataka,2019,10,1515561.44,1512976.51,2160.07,424.87,6960774
Karnataka,2019,11,1714938.45,1711710.1,2725.68,502.68,6960774
Karnataka,2019,12,2056051.75,2053547.69,2179.9,324.16,6960774
Karnataka,2020,1,2222311.54,2220809.64,1218.7,283.2,7027704
Karnataka,2020,2,1601261.71,1599525.08,1482.05,254.57,7027704
Karnataka,2020,3,2819130.21,2816610.97,2148.4,370.84,7027704
Karnataka,2020,4,1848446.7,1845017.03,3084.95,344.72,7027704
Karnataka,2020,5,2848654.33,2844879.64,3095.85,678.84,7027704
Karnataka,2020,6,2555721.76,2554166.03,1296.18,259.55,7027704
Karnataka,2020,7,1506558.02,1504277.71,1998.06,282.25,7027704
Karnataka,2020,8,1825253.23,1822816.01,2280.75,156.48,7027704
Karnataka,2020,9,1789170.1,1787239.59,1623.4,307.11,7027704
Karnataka,2020,10,1981888.4,1979530.08,1899.92,458.41,7027704
Karnataka,2020,11,1717600.64,1714958.13,2343.76,298.74,7027704
Karnataka,2020,12,1448919.41,1447250.01,1303.4,366.0,7027704
Karnataka,2021,1,2294807.58,2293079.86,1372.41,355.31,7094635
Karnataka,2021,2,1645889.45,1644401.03,1169.74,318.68,7094635
Karnataka,2021,3,1683872.81,1682298.74,1411.19,162.88,7094635
Karnataka,2021,4,1791983.06,1790851.16,1018.64,113.26,7094635
Karnataka,2021,5,2850079.72,2847755.73,2017.33,306.66,7094635
