household_id,state,year,daily_water_liters_per_person,diet_profile,laundry_per_week,showers_per_week,bottled_water_per_week
1812,Andhra Pradesh,2020,195,Mixed,5,7,1
1813,Andhra Pradesh,2020,240,Mixed,7,3,0
1814,Andhra Pradesh,2020,195,Vegetarian,2,4,4
1815,Andhra Pradesh,2020,208,High Dairy,1,6,0
1816,Andhra Pradesh,2020,215,High Dairy,3,2,1
1817,Andhra Pradesh,2020,188,Vegetarian,4,5,0
1818,Andhra Pradesh,2020,179,High Meat,3,6,0
1819,Andhra Pradesh,2020,179,Mixed,2,4,0
1820,Andhra Pradesh,2020,200,High Meat,3,3,2
1821,Andhra Pradesh,2020,183,High Meat,2,7,0
1822,Andhra Pradesh,2020,136,Vegetarian,0,6,2
1823,Andhra Pradesh,2020,177,Mixed,2,11,1
1824,Andhra Pradesh,2020,168,Mixed,0,6,3
1825,Andhra Pradesh,2020,263,Mixed,2,7,1
1826,Andhra Pradesh,2020,192,Mixed,3,2,2
1827,Andhra Pradesh,2020,146,High Dairy,3,4,1
1828,Andhra Pradesh,2020,246,Vegetarian,4,9,0
1829,Andhra Pradesh,2020,193,High Meat,0,4,0
1830,Andhra Pradesh,2020,123,Vegetarian,1,7,0
1831,Arunachal Pradesh,2020,198,Vegetarian,1,7,0
1832,Arunachal Pradesh,2020,224,Vegetarian,1,8,0
1833,Arunachal Pradesh,2020,145,Vegetarian,0,6,2
1834,Arunachal Pradesh,2020,160,Mixed,3,7,1
1835,Arunachal Pradesh,2020,213,High Dairy,1,11,2
1836,Arunachal Pradesh,2020,137,Vegetarian,2,5,0
1837,Arunachal Pradesh,2020,195,Mixed,1,9,0
1838,Arunachal Pradesh,2020,201,Mixed,4,2,0
1839,Arunachal Pradesh,2020,139,Vegetarian,3,7,1
1840,Arunachal Pradesh,2020,195,High Meat,1,5,2
1841,Arunachal Pradesh,2020,129,Vegetarian,3,7,0
1842,Arunachal Pradesh,2020,170,Mixed,3,11,3
1843,Arunachal Pradesh,2020,190,Mixed,0,8,1
1844,Arunachal Pradesh,2020,198,Mixed,3,13,1
1845,Arunachal Pradesh,2020,162,Mixed,3,11,2
1846,Arunachal Pradesh,2020,237,Vegetarian,2,2,1
1847,Arunachal Pradesh,2020,161,Mixed,2,9,1
1848,Arunachal Pradesh,2020,163,Vegetarian,2,6,0
1849,Arunachal Pradesh,2020,209,High Dairy,0,7,2
1850,Arunachal Pradesh,2020,207,Vegetarian,5,6,0
1851,Arunachal Pradesh,2020,188,High Dairy,3,7,0
1852,Arunachal Pradesh,2020,209,Vegetarian,2,4,3
1853,Arunachal Pradesh,2020,219,Vegetarian,1,8,1
1854,Arunachal Pradesh,2020,155,High Dairy,4,5,3
1855,Arunachal Pradesh,2020,191,Vegetarian,2,3,1
1856,Arunachal Pradesh,2020,188,Mixed,2,5,0
1857,Arunachal Pradesh,2020,176,Vegetarian,4,8,1
1858,Arunachal Pradesh,2020,124,Mixed,1,7,2
1859,Arunachal Pradesh,2020,158,Vegetarian,1,8,2
1860,Arunachal Pradesh,2020,167,Vegetarian,1,4,4
1861,Assam,2020,228,Mixed,3,5,0
1862,Assam,2020,148,Mixed,1,3,3
1863,Assam,2020,207,High Dairy,0,7,0
1864,Assam,2020,191,High Dairy,1,7,1
1865,Assam,2020,152,Vegetarian,4,10,1
1866,Assam,2020,160,Vegetarian,2,9,1
1867,Assam,2020,150,Vegetarian,2,5,0
1868,Assam,2020,141,High Meat,3,2,3
1869,Assam,2020,80,Vegetarian,2,9,0
1870,Assam,2020,162,Vegetarian,1,7,2
1871,Assam,2020,129,Vegetarian,2,7,0
1872,Assam,2020,99,Mixed,1,9,0
1873,Assam,2020,166,Vegetarian,0,7,1
1874,Assam,2020,233,Mixed,3,11,0
1875,Assam,2020,227,Mixed,1,11,1
1876,Assam,2020,172,Mixed,0,6,1
1877,Assam,2020,218,Mixed,2,7,2
1878,Assam,2020,141,Mixed,4,5,0
1879,Assam,2020,165,Vegetarian,4,5,1
1880,Assam,2020,187,High Meat,2,8,1
1881,Assam,2020,138,Mixed,0,9,1
1882,Assam,2020,165,Vegetarian,0,7,2
1883,Assam,2020,189,High Meat,3,5,1
1884,Assam,2020,174,Vegetarian,4,5,0
1885,Assam,2020,169,Vegetarian,6,5,4
1886,Assam,2020,140,Mixed,1,6,0
1887,Assam,2020,134,High Dairy,2,8,1
1888,Assam,2020,171,Mixed,2,6,2
1889,Assam,2020,266,Mixed,3,7,1
1890,Assam,2020,222,Mixed,2,10,1
1891,Bihar,2020,227,Mixed,3,11,2
1892,Bihar,2020,199,High Dairy,2,3,0
1893,Bihar,2020,148,Mixed,4,10,1
1894,Bihar,2020,204,High Meat,2,11,1
1895,Bihar,2020,233,Mixed,1,7,1
1896,Bihar,2020,192,Vegetarian,0,4,2
1897,Bihar,2020,190,Mixed,1,14,0
1898,Bihar,2020,160,High Dairy,2,11,3
1899,Bihar,2020,173,High Dairy,0,8,1
1900,Bihar,2020,127,Vegetarian,1,3,1
1901,Bihar,2020,173,Mixed,2,8,1
1902,Bihar,2020,202,Vegetarian,1,9,0
1903,Bihar,2020,128,Vegetarian,0,6,2
1904,Bihar,2020,226,High Dairy,1,6,3
1905,Bihar,2020,173,Mixed,1,6,0
1906,Bihar,2020,216,Mixed,6,8,1
1907,Bihar,2020,159,Vegetarian,1,2,2
1908,Bihar,2020,178,High Meat,3,7,0
1909,Bihar,2020,201,Mixed,0,7,0
1910,Bihar,2020,208,High Dairy,3,10,0
1911,Bihar,2020,164,Mixed,1,2,0
1912,Bihar,2020,237,Vegetarian,1,5,1
1913,Bihar,2020,198,Vegetarian,4,7,1
1914,Bihar,2020,170,Mixed,5,7,3
1915,Bihar,2020,222,Vegetarian,1,9,1
1916,Bihar,2020,180,Mixed,0,6,0
1917,Bihar,2020,193,Mixed,0,12,0
1918,Bihar,2020,274,High Meat,3,6,0
1919,Bihar,2020,254,High Dairy,3,6,0
1920,Bihar,2020,195,Mixed,0,8,1
1921,Chhattisgarh,2020,210,Mixed,2,4,0
1922,Chhattisgarh,2020,74,High Meat,1,4,3
1923,Chhattisgarh,2020,142,Mixed,0,4,0
1924,Chhattisgarh,2020,177,High Dairy,1,4,0
1925,Chhattisgarh,2020,175,High Meat,4,6,0
1926,Chhattisgarh,2020,244,Mixed,3,6,1
1927,Chhattisgarh,2020,181,Mixed,1,7,0
1928,Chhattisgarh,2020,182,High Dairy,3,3,2
1929,Chhattisgarh,2020,170,Vegetarian,3,7,0
1930,Chhattisgarh,2020,194,Mixed,4,8,0
1931,Chhattisgarh,2020,161,Mixed,5,6,1
1932,Chhattisgarh,2020,192,Mixed,3,4,1
1933,Chhattisgarh,2020,169,Vegetarian,6,6,3
1934,Chhattisgarh,2020,108,Mixed,1,9,0
1935,Chhattisgarh,2020,231,Mixed,2,7,1
1936,Chhattisgarh,2020,258,Mixed,1,8,0
1937,Chhattisgarh,2020,183,Vegetarian,6,6,1
1938,Chhattisgarh,2020,123,High Meat,1,10,0
1939,Chhattisgarh,2020,184,High Meat,3,7,1
1940,Chhattisgarh,2020,190,Mixed,1,7,0
1941,Chhattisgarh,2020,179,Vegetarian,0,8,1
1942,Chhattisgarh,2020,240,Mixed,3,6,1
1943,Chhattisgarh,2020,245,Mixed,1,5,1
1944,Chhattisgarh,2020,197,Vegetarian,4,7,0
1945,Chhattisgarh,2020,213,High Meat,4,8,1
1946,Chhattisgarh,2020,155,Mixed,2,4,1
1947,Chhattisgarh,2020,225,Vegetarian,1,4,1
1948,Chhattisgarh,2020,124,Vegetarian,2,13,1
1949,Chhattisgarh,2020,198,Mixed,3,6,2
1950,Chhattisgarh,2020,170,Vegetarian,0,7,0
1951,Delhi,2020,182,Mixed,6,2,1
1952,Delhi,2020,198,Vegetarian,0,15,0
1953,Delhi,2020,286,Vegetarian,4,6,0
1954,Delhi,2020,183,Mixed,2,4,0
1955,Delhi,2020,240,Mixed,1,5,4
1956,Delhi,2020,184,Vegetarian,2,4,0
1957,Delhi,2020,174,Mixed,4,5,1
1958,Delhi,2020,174,Mixed,2,3,2
1959,Delhi,2020,166,High Meat,3,10,2
1960,Delhi,2020,206,High Dairy,0,6,1
1961,Delhi,2020,230,Mixed,2,12,1
1962,Delhi,2020,166,High Meat,2,7,2
1963,Delhi,2020,169,High Meat,1,11,0
1964,Delhi,2020,227,Vegetarian,3,5,1
1965,Delhi,2020,218,Vegetarian,2,4,2
1966,Delhi,2020,188,High Meat,1,3,2
1967,Delhi,2020,203,Vegetarian,3,7,2
1968,Delhi,2020,175,Mixed,3,8,1
1969,Delhi,2020,135,High Dairy,1,5,1
1970,Delhi,2020,168,Vegetarian,1,8,0
1971,Delhi,2020,69,Mixed,2,6,1
1972,Delhi,2020,176,High Meat,4,6,3
1973,Delhi,2020,214,Vegetarian,1,4,1
1974,Delhi,2020,242,Vegetarian,0,14,1
1975,Delhi,2020,134,Vegetarian,2,3,2
1976,Delhi,2020,128,High Dairy,0,11,0
1977,Delhi,2020,261,Vegetarian,3,4,0
1978,Delhi,2020,220,Vegetarian,1,6,1
1979,Delhi,2020,204,High Meat,0,10,2
1980,Delhi,2020,242,High Dairy,1,14,1
1981,Goa,2020,116,Mixed,3,7,0
1982,Goa,2020,161,Mixed,1,4,1
1983,Goa,2020,226,Vegetarian,2,7,1
1984,Goa,2020,205,Mixed,2,3,0
1985,Goa,2020,197,Vegetarian,3,4,1
1986,Goa,2020,206,Mixed,0,5,1
1987,Goa,2020,140,High Dairy,1,5,3
1988,Goa,2020,192,Mixed,0,8,1
1989,Goa,2020,201,Vegetarian,2,5,3
1990,Goa,2020,191,Mixed,2,9,0
1991,Goa,2020,175,Mixed,1,6,1
1992,Goa,2020,218,Mixed,1,9,0
1993,Goa,2020,221,Mixed,4,6,0
1994,Goa,2020,203,Mixed,3,10,1
1995,Goa,2020,168,High Dairy,1,5,3
1996,Goa,2020,174,Mixed,3,7,0
1997,Goa,2020,180,Vegetarian,1,9,0
1998,Goa,2020,222,High Dairy,0,12,0
1999,Goa,2020,186,High Meat,2,11,0
2000,Goa,2020,228,Mixed,3,10,0
2001,Goa,2020,269,High Dairy,2,3,3
2002,Goa,2020,233,Mixed,5,6,0
2003,Goa,2020,150,Mixed,1,4,1
2004,Goa,2020,197,Mixed,1,5,1
2005,Goa,2020,177,High Dairy,2,6,1
2006,Goa,2020,172,Vegetarian,0,3,1
2007,Goa,2020,197,Vegetarian,2,6,1
2008,Goa,2020,120,High Meat,3,2,0
2009,Goa,2020,71,Vegetarian,1,8,3
2010,Goa,2020,131,Vegetarian,2,9,2
2011,Gujarat,2020,143,Vegetarian,5,7,2
2012,Gujarat,2020,173,Vegetarian,2,7,1
2013,Gujarat,2020,152,High Dairy,2,9,3
2014,Gujarat,2020,183,Mixed,1,8,0
2015,Gujarat,2020,163,Vegetarian,4,3,0
2016,Gujarat,2020,128,Mixed,2,8,1
2017,Gujarat,2020,187,Mixed,5,9,2
2018,Gujarat,2020,241,Mixed,1,3,3
2019,Gujarat,2020,198,Vegetarian,2,6,2
2020,Gujarat,2020,188,Vegetarian,2,8,3
2021,Gujarat,2020,188,High Dairy,2,7,0
2022,Gujarat,2020,136,High Meat,3,5,0
2023,Gujarat,2020,225,Vegetarian,1,4,2
2024,Gujarat,2020,194,Mixed,7,5,1
2025,Gujarat,2020,208,Mixed,2,8,0
2026,Gujarat,2020,120,Mixed,3,6,3
2027,Gujarat,2020,140,High Meat,0,9,2
2028,Gujarat,2020,123,Vegetarian,3,4,4
2029,Gujarat,2020,145,Mixed,1,10,1
2030,Gujarat,2020,146,High Dairy,7,3,0
2031,Gujarat,2020,142,High Dairy,1,4,2
2032,Gujarat,2020,113,Mixed,4,3,0
2033,Gujarat,2020,116,Mixed,1,2,0
2034,Gujarat,2020,247,Mixed,0,7,1
2035,Gujarat,2020,142,Mixed,2,7,2
2036,Gujarat,2020,282,Mixed,2,10,0
2037,Gujarat,2020,121,Mixed,2,7,1
2038,Gujarat,2020,205,High Meat,1,4,1
2039,Gujarat,2020,157,Vegetarian,3,8,0
2040,Gujarat,2020,229,Vegetarian,2,6,2
2041,Haryana,2020,180,High Meat,2,7,2
2042,Haryana,2020,147,High Dairy,1,8,0
2043,Haryana,2020,187,Vegetarian,4,5,1
2044,Haryana,2020,221,High Meat,4,5,2
2045,Haryana,2020,157,Mixed,1,7,1
2046,Haryana,2020,199,Vegetarian,0,9,0
2047,Haryana,2020,158,Vegetarian,5,8,0
2048,Haryana,2020,213,Mixed,4,6,0
2049,Haryana,2020,170,Mixed,3,7,1
2050,Haryana,2020,259,Vegetarian,3,10,2
2051,Haryana,2020,235,Mixed,3,8,3
2052,Haryana,2020,201,Mixed,2,7,1
2053,Haryana,2020,177,Mixed,2,5,2
2054,Haryana,2020,259,Vegetarian,3,10,0
2055,Haryana,2020,232,Vegetarian,1,8,0
2056,Haryana,2020,217,Vegetarian,2,11,2
2057,Haryana,2020,109,Mixed,2,9,1
2058,Haryana,2020,147,Mixed,2,8,1
2059,Haryana,2020,154,Mixed,1,6,1
2060,Haryana,2020,245,Mixed,2,5,0
2061,Haryana,2020,207,High Meat,3,4,0
2062,Haryana,2020,216,Vegetarian,1,7,1
2063,Haryana,2020,150,Vegetarian,1,7,2
2064,Haryana,2020,178,Mixed,2,7,0
2065,Haryana,2020,206,Mixed,2,7,2
2066,Haryana,2020,182,Vegetarian,4,9,1
2067,Haryana,2020,141,Vegetarian,1,8,0
2068,Haryana,2020,175,High Meat,4,8,1
2069,Haryana,2020,194,Mixed,2,3,0
2070,Haryana,2020,183,Vegetarian,2,8,0
2071,Himachal Pradesh,2020,233,Mixed,1,8,1
2072,Himachal Pradesh,2020,165,Mixed,0,7,2
2073,Himachal Pradesh,2020,212,Vegetarian,0,7,1
2074,Himachal Pradesh,2020,261,High Dairy,1,7,1
2075,Himachal Pradesh,2020,204,Vegetarian,1,3,2
2076,Himachal Pradesh,2020,210,Vegetarian,0,13,1
2077,Himachal Pradesh,2020,205,Mixed,0,8,0
2078,Himachal Pradesh,2020,220,High Dairy,3,5,2
2079,Himachal Pradesh,2020,175,Mixed,0,8,1
2080,Himachal Pradesh,2020,144,High Meat,1,6,1
2081,Himachal Pradesh,2020,210,Vegetarian,1,8,1
2082,Himachal Pradesh,2020,132,Mixed,4,7,0
2083,Himachal Pradesh,2020,175,Vegetarian,4,5,1
2084,Himachal Pradesh,2020,116,Mixed,2,5,1
2085,Himachal Pradesh,2020,251,Vegetarian,3,6,0
2086,Himachal Pradesh,2020,258,High Dairy,3,6,1
2087,Himachal Pradesh,2020,149,Mixed,3,5,0
2088,Himachal Pradesh,2020,224,Vegetarian,4,7,0
2089,Himachal Pradesh,2020,142,Vegetarian,0,2,3
2090,Himachal Pradesh,2020,139,Mixed,0,11,0
2091,Himachal Pradesh,2020,172,High Meat,1,9,0
2092,Himachal Pradesh,2020,178,High Dairy,1,6,1
2093,Himachal Pradesh,2020,165,High Dairy,2,6,2
2094,Himachal Pradesh,2020,217,High Meat,3,5,1
2095,Himachal Pradesh,2020,166,Vegetarian,0,4,1
2096,Himachal Pradesh,2020,166,Vegetarian,2,7,1
2097,Himachal Pradesh,2020,162,Vegetarian,1,6,0
2098,Himachal Pradesh,2020,223,Mixed,0,8,3
2099,Himachal Pradesh,2020,154,Vegetarian,3,8,3
2100,Himachal Pradesh,2020,170,Mixed,0,8,2
2101,Jammu & Kashmir,2020,212,High Dairy,4,5,1
2102,Jammu & Kashmir,2020,149,High Dairy,0,8,2
2103,Jammu & Kashmir,2020,223,High Meat,0,7,1
2104,Jammu & Kashmir,2020,202,Vegetarian,2,7,1
2105,Jammu & Kashmir,2020,158,Mixed,2,8,1
2106,Jammu & Kashmir,2020,202,Mixed,0,6,1
2107,Jammu & Kashmir,2020,136,Mixed,3,8,1
2108,Jammu & Kashmir,2020,155,Mixed,2,8,1
2109,Jammu & Kashmir,2020,241,Vegetarian,1,4,2
2110,Jammu & Kashmir,2020,151,Mixed,1,6,2
2111,Jammu & Kashmir,2020,178,Vegetarian,1,7,1
2112,Jammu & Kashmir,2020,207,High Meat,4,6,0
2113,Jammu & Kashmir,2020,138,Vegetarian,0,7,1
2114,Jammu & Kashmir,2020,120,Vegetarian,1,7,2
2115,Jammu & Kashmir,2020,157,High Meat,2,9,0
2116,Jammu & Kashmir,2020,176,Mixed,0,7,0
2117,Jammu & Kashmir,2020,167,Mixed,3,6,1
2118,Jammu & Kashmir,2020,182,Mixed,1,10,2
2119,Jammu & Kashmir,2020,167,Vegetarian,4,6,1
2120,Jammu & Kashmir,2020,246,Mixed,5,5,1
2121,Jammu & Kashmir,2020,179,High Dairy,2,7,1
2122,Jammu & Kashmir,2020,197,Vegetarian,3,5,2
2123,Jammu & Kashmir,2020,163,High Dairy,1,8,1
2124,Jammu & Kashmir,2020,202,Vegetarian,4,8,0
2125,Jammu & Kashmir,2020,145,Mixed,2,5,1
2126,Jammu & Kashmir,2020,158,Mixed,1,8,0
2127,Jammu & Kashmir,2020,268,Vegetarian,2,4,4
2128,Jammu & Kashmir,2020,137,Mixed,3,4,1
2129,Jammu & Kashmir,2020,232,High Meat,3,2,1
2130,Jammu & Kashmir,2020,165,Vegetarian,4,6,2
2131,Jharkhand,2020,196,High Meat,1,7,1
2132,Jharkhand,2020,178,High Meat,2,7,0
2133,Jharkhand,2020,179,Mixed,2,11,1
2134,Jharkhand,2020,174,Vegetarian,3,3,2
2135,Jharkhand,2020,174,Mixed,1,7,0
2136,Jharkhand,2020,199,High Dairy,1,5,0
2137,Jharkhand,2020,210,Mixed,1,9,0
2138,Jharkhand,2020,192,Mixed,0,7,1
2139,Jharkhand,2020,128,Mixed,2,3,0
2140,Jharkhand,2020,167,Mixed,1,4,0
2141,Jharkhand,2020,207,High Meat,0,5,1
2142,Jharkhand,2020,189,Mixed,2,10,2
2143,Jharkhand,2020,256,High Dairy,0,4,0
2144,Jharkhand,2020,158,Mixed,4,15,2
2145,Jharkhand,2020,180,Mixed,3,7,1
2146,Jharkhand,2020,229,Mixed,1,6,1
2147,Jharkhand,2020,140,Mixed,1,10,3
2148,Jharkhand,2020,241,High Dairy,0,4,3
2149,Jharkhand,2020,179,Mixed,2,3,0
2150,Jharkhand,2020,146,High Dairy,2,7,1
2151,Jharkhand,2020,212,High Meat,2,8,0
2152,Jharkhand,2020,217,High Dairy,3,5,0
2153,Jharkhand,2020,159,Mixed,2,10,0
2154,Jharkhand,2020,136,Vegetarian,1,7,1
2155,Jharkhand,2020,223,Vegetarian,2,7,1
2156,Jharkhand,2020,233,Mixed,0,6,2
2157,Jharkhand,2020,284,Vegetarian,2,5,0
2158,Jharkhand,2020,147,High Dairy,3,8,1
2159,Jharkhand,2020,229,High Dairy,1,8,0
2160,Jharkhand,2020,230,Mixed,3,5,2
2161,Karnataka,2020,210,Vegetarian,1,7,0
2162,Karnataka,2020,176,Mixed,3,7,2
2163,Karnataka,2020,134,Mixed,1,12,0
2164,Karnataka,2020,197,Mixed,6,14,2
2165,Karnataka,2020,218,Mixed,3,10,1
2166,Karnataka,2020,181,High Dairy,2,7,1
2167,Karnataka,2020,219,Mixed,1,1,2
2168,Karnataka,2020,149,Vegetarian,2,11,2
2169,Karnataka,2020,175,Vegetarian,1,5,1
2170,Karnataka,2020,178,Mixed,3,8,0
2171,Karnataka,2020,120,Mixed,1,4,0
2172,Karnataka,2020,131,High Dairy,1,10,1
2173,Karnataka,2020,182,Mixed,1,5,0
2174,Karnataka,2020,150,High Dairy,1,8,1
2175,Karnataka,2020,212,Mixed,3,7,1
2176,Karnataka,2020,232,Vegetarian,2,10,0
2177,Karnataka,2020,176,Mixed,5,6,0
2178,Karnataka,2020,148,High Meat,1,4,3
2179,Karnataka,2020,267,Vegetarian,1,4,2
2180,Karnataka,2020,162,Mixed,3,7,1
2181,Karnataka,2020,137,High Meat,2,17,2
2182,Karnataka,2020,123,Mixed,2,10,0
2183,Karnataka,2020,150,Mixed,2,6,3
2184,Karnataka,2020,290,Vegetarian,2,13,1
2185,Karnataka,2020,230,Vegetarian,1,13,2
2186,Karnataka,2020,227,Mixed,1,4,0
2187,Karnataka,2020,208,Mixed,0,8,2
2188,Karnataka,2020,135,Vegetarian,2,9,1
2189,Karnataka,2020,245,High Dairy,3,11,3
2190,Karnataka,2020,279,Vegetarian,2,8,0
2191,Kerala,2020,195,Vegetarian,1,6,1
2192,Kerala,2020,215,High Meat,0,8,2
2193,Kerala,2020,187,Vegetarian,1,5,2
2194,Kerala,2020,176,Mixed,4,6,0
2195,Kerala,2020,104,Mixed,3,4,1
2196,Kerala,2020,215,Mixed,1,6,1
2197,Kerala,2020,141,Mixed,2,5,1
2198,Kerala,2020,140,Vegetarian,3,9,1
2199,Kerala,2020,252,Mixed,1,11,1
2200,Kerala,2020,241,Vegetarian,1,8,0
2201,Kerala,2020,160,Vegetarian,1,3,0
2202,Kerala,2020,181,Mixed,1,6,1
2203,Kerala,2020,231,High Meat,1,9,1
2204,Kerala,2020,153,High Dairy,3,6,1
2205,Kerala,2020,231,Vegetarian,1,2,1
2206,Kerala,2020,117,Vegetarian,3,7,1
2207,Kerala,2020,151,Mixed,3,7,1
2208,Kerala,2020,200,Vegetarian,1,7,0
2209,Kerala,2020,88,Vegetarian,2,4,2
2210,Kerala,2020,184,Vegetarian,4,9,1
2211,Kerala,2020,216,Vegetarian,3,8,2
2212,Kerala,2020,104,Vegetarian,1,5,0
2213,Kerala,2020,176,Mixed,3,9,0
2214,Kerala,2020,143,Vegetarian,3,8,0
2215,Kerala,2020,302,Mixed,3,6,1
2216,Kerala,2020,118,High Dairy,2,9,0
2217,Kerala,2020,143,Vegetarian,2,10,1
2218,Kerala,2020,161,Mixed,2,9,0
2219,Kerala,2020,167,Vegetarian,5,7,3
2220,Kerala,2020,198,High Meat,5,9,0
2221,Madhya Pradesh,2020,173,Vegetarian,4,7,1
2222,Madhya Pradesh,2020,163,Vegetarian,1,4,1
2223,Madhya Pradesh,2020,197,Vegetarian,4,8,1
2224,Madhya Pradesh,2020,230,Mixed,2,9,0
2225,Madhya Pradesh,2020,278,Vegetarian,0,9,0
2226,Madhya Pradesh,2020,180,Mixed,3,9,0
2227,Madhya Pradesh,2020,185,Mixed,3,7,3
2228,Madhya Pradesh,2020,161,Mixed,0,8,0
2229,Madhya Pradesh,2020,226,High Meat,2,4,1
2230,Madhya Pradesh,2020,125,Mixed,1,4,1
2231,Madhya Pradesh,2020,253,Mixed,2,12,1
2232,Madhya Pradesh,2020,201,Vegetarian,0,3,1
2233,Madhya Pradesh,2020,246,Mixed,2,9,0
2234,Madhya Pradesh,2020,222,Vegetarian,1,8,2
2235,Madhya Pradesh,2020,186,Vegetarian,1,8,1
2236,Madhya Pradesh,2020,237,High Meat,2,9,2
2237,Madhya Pradesh,2020,210,Vegetarian,3,5,0
2238,Madhya Pradesh,2020,192,High Meat,2,5,0
2239,Madhya Pradesh,2020,138,Mixed,1,8,1
2240,Madhya Pradesh,2020,176,High Dairy,3,8,0
2241,Madhya Pradesh,2020,155,Mixed,3,9,1
2242,Madhya Pradesh,2020,90,Vegetarian,1,9,0
2243,Madhya Pradesh,2020,179,Mixed,1,11,1
2244,Madhya Pradesh,2020,122,Mixed,3,7,0
2245,Madhya Pradesh,2020,192,Vegetarian,2,5,0
2246,Madhya Pradesh,2020,158,Mixed,2,9,1
2247,Madhya Pradesh,2020,218,Vegetarian,2,10,1
2248,Madhya Pradesh,2020,125,Vegetarian,0,8,0
2249,Madhya Pradesh,2020,167,Mixed,4,6,4
2250,Madhya Pradesh,2020,159,Mixed,3,10,1
2251,Maharashtra,2020,170,Mixed,1,8,0
2252,Maharashtra,2020,186,Vegetarian,1,8,1
2253,Maharashtra,2020,133,Mixed,0,5,3
2254,Maharashtra,2020,174,High Dairy,1,4,0
2255,Maharashtra,2020,204,Mixed,0,10,1
2256,Maharashtra,2020,194,Mixed,3,8,0
2257,Maharashtra,2020,162,Vegetarian,4,6,0
2258,Maharashtra,2020,130,Vegetarian,3,13,2
2259,Maharashtra,2020,112,Vegetarian,1,5,1
2260,Maharashtra,2020,207,High Meat,0,7,2
2261,Maharashtra,2020,210,Mixed,1,9,3
2262,Maharashtra,2020,194,Vegetarian,2,9,1
2263,Maharashtra,2020,49,Vegetarian,1,4,0
2264,Maharashtra,2020,163,Mixed,5,6,0
2265,Maharashtra,2020,109,Mixed,3,10,0
2266,Maharashtra,2020,212,High Meat,1,6,2
2267,Maharashtra,2020,183,High Dairy,0,8,1
2268,Maharashtra,2020,182,Mixed,0,5,1
2269,Maharashtra,2020,172,Mixed,1,3,2
2270,Maharashtra,2020,154,Mixed,1,5,3
2271,Maharashtra,2020,93,Mixed,4,4,1
2272,Maharashtra,2020,229,High Meat,0,16,0
2273,Maharashtra,2020,181,Mixed,2,9,0
2274,Maharashtra,2020,193,Vegetarian,2,9,0
2275,Maharashtra,2020,201,Mixed,3,12,2
2276,Maharashtra,2020,234,Vegetarian,2,6,1
2277,Maharashtra,2020,194,Mixed,5,4,2
2278,Maharashtra,2020,196,Vegetarian,1,5,0
2279,Maharashtra,2020,143,Mixed,1,8,1
2280,Maharashtra,2020,151,High Dairy,4,10,1
2281,Manipur,2020,124,High Dairy,2,6,1
2282,Manipur,2020,231,Vegetarian,2,4,2
2283,Manipur,2020,204,Vegetarian,4,7,2
2284,Manipur,2020,256,High Meat,2,5,0
2285,Manipur,2020,121,Mixed,0,9,2
2286,Manipur,2020,222,Mixed,2,4,2
2287,Manipur,2020,241,Mixed,5,9,0
2288,Manipur,2020,123,Mixed,1,7,0
2289,Manipur,2020,194,Vegetarian,1,2,1
2290,Manipur,2020,174,Mixed,0,12,2
2291,Manipur,2020,207,Mixed,2,11,1
2292,Manipur,2020,190,Mixed,2,7,1
2293,Manipur,2020,145,Mixed,2,4,0
2294,Manipur,2020,150,Mixed,4,4,2
2295,Manipur,2020,264,Mixed,2,9,2
2296,Manipur,2020,217,Mixed,2,4,1
2297,Manipur,2020,164,Vegetarian,2,4,1
2298,Manipur,2020,176,Vegetarian,3,9,0
2299,Manipur,2020,188,Vegetarian,3,9,0
2300,Manipur,2020,157,Vegetarian,0,6,1
2301,Manipur,2020,201,Mixed,3,8,0
2302,Manipur,2020,185,Mixed,4,5,0
2303,Manipur,2020,191,Vegetarian,5,5,0
2304,Manipur,2020,204,Vegetarian,2,6,1
2305,Manipur,2020,194,Vegetarian,1,5,0
2306,Manipur,2020,175,Mixed,2,11,0
2307,Manipur,2020,150,Mixed,1,5,2
2308,Manipur,2020,146,Vegetarian,1,12,2
2309,Manipur,2020,195,Mixed,2,9,0
2310,Manipur,2020,176,Mixed,1,3,0
2311,Meghalaya,2020,235,High Dairy,4,11,1
2312,Meghalaya,2020,177,High Meat,2,5,1
2313,Meghalaya,2020,263,Mixed,1,11,2
2314,Meghalaya,2020,225,Vegetarian,2,5,0
2315,Meghalaya,2020,169,Vegetarian,3,6,0
2316,Meghalaya,2020,130,High Dairy,1,2,1
2317,Meghalaya,2020,151,Mixed,2,9,1
2318,Meghalaya,2020,133,Mixed,0,10,0
2319,Meghalaya,2020,185,Vegetarian,0,7,1
2320,Meghalaya,2020,174,Mixed,2,9,0
2321,Meghalaya,2020,188,Vegetarian,4,7,1
2322,Meghalaya,2020,122,Vegetarian,3,7,1
2323,Meghalaya,2020,207,Mixed,0,6,0
2324,Meghalaya,2020,216,Mixed,2,5,1
2325,Meghalaya,2020,169,High Dairy,1,7,4
2326,Meghalaya,2020,236,Mixed,0,8,0
2327,Meghalaya,2020,135,Mixed,4,5,1
2328,Meghalaya,2020,200,High Meat,3,2,1
2329,Meghalaya,2020,78,Vegetarian,4,8,1
2330,Meghalaya,2020,207,High Meat,2,11,0
2331,Meghalaya,2020,226,Mixed,1,8,0
