state,crop,year,water_m3_per_ton
Rajasthan,Cotton,2024,6847.8
Rajasthan,Cotton,2025,7529.0
Rajasthan,Pulses,2010,1264.1
Rajasthan,Pulses,2011,1229.6
Rajasthan,Pulses,2012,1527.7
Rajasthan,Pulses,2013,1612.4
Rajasthan,Pulses,2014,1348.4
Rajasthan,Pulses,2015,1110.1
Rajasthan,Pulses,2016,1174.5
Rajasthan,Pulses,2017,1300.9
Rajasthan,Pulses,2018,1165.3
Rajasthan,Pulses,2019,1268.5
Rajasthan,Pulses,2020,1241.3
Rajasthan,Pulses,2021,1067.4
Rajasthan,Pulses,2022,915.1
Rajasthan,Pulses,2023,1059.6
Rajasthan,Pulses,2024,1433.0
Rajasthan,Pulses,2025,1300.7
Rajasthan,Soybean,2010,1195.9
Rajasthan,Soybean,2011,919.7
Rajasthan,Soybean,2012,907.3
Rajasthan,Soybean,2013,1065.4
Rajasthan,Soybean,2014,986.9
Rajasthan,Soybean,2015,1030.8
Rajasthan,Soybean,2016,935.9
Rajasthan,Soybean,2017,869.7
Rajasthan,Soybean,2018,1019.9
Rajasthan,Soybean,2019,1013.2
Rajasthan,Soybean,2020,698.9
Rajasthan,Soybean,2021,806.9
Rajasthan,Soybean,2022,899.1
Rajasthan,Soybean,2023,880.9
Rajasthan,Soybean,2024,969.8
Rajasthan,Soybean,2025,873.8
Rajasthan,Potato,2010,460.9
Rajasthan,Potato,2011,393.2
Rajasthan,Potato,2012,518.8
Rajasthan,Potato,2013,524.2
Rajasthan,Potato,2014,548.9
Rajasthan,Potato,2015,538.8
Rajasthan,Potato,2016,599.4
Rajasthan,Potato,2017,487.7
Rajasthan,Potato,2018,413.3
Rajasthan,Potato,2019,511.2
Rajasthan,Potato,2020,509.9
Rajasthan,Potato,2021,535.3
Rajasthan,Potato,2022,506.1
Rajasthan,Potato,2023,512.0
Rajasthan,Potato,2024,416.1
Rajasthan,Potato,2025,405.2
Rajasthan,Tea,2010,5836.0
Rajasthan,Tea,2011,4528.2
Rajasthan,Tea,2012,6068.6
Rajasthan,Tea,2013,6130.0
Rajasthan,Tea,2014,5576.8
Rajasthan,Tea,2015,6407.0
Rajasthan,Tea,2016,4689.7
Rajasthan,Tea,2017,6177.8
Rajasthan,Tea,2018,4747.2
Rajasthan,Tea,2019,6233.0
Rajasthan,Tea,2020,5374.3
Rajasthan,Tea,2021,5228.6
Rajasthan,Tea,2022,5839.5
Rajasthan,Tea,2023,6247.7
Rajasthan,Tea,2024,5953.0
Rajasthan,Tea,2025,4771.4
Rajasthan,Groundnut,2010,1460.3
Rajasthan,Groundnut,2011,1792.4
Rajasthan,Groundnut,2012,2011.2
Rajasthan,Groundnut,2013,2048.6
Rajasthan,Groundnut,2014,1882.6
Rajasthan,Groundnut,2015,2033.1
Rajasthan,Groundnut,2016,1798.8
Rajasthan,Groundnut,2017,2163.9
Rajasthan,Groundnut,2018,1939.8
Rajasthan,Groundnut,2019,2135.6
Rajasthan,Groundnut,2020,1915.8
Rajasthan,Groundnut,2021,2258.7
Rajasthan,Groundnut,2022,2437.6
Rajasthan,Groundnut,2023,1689.9
Rajasthan,Groundnut,2024,2062.5
Rajasthan,Groundnut,2025,1789.4
Sikkim,Rice,2010,2136.7
Sikkim,Rice,2011,2388.6
Sikkim,Rice,2012,2308.2
Sikkim,Rice,2013,2086.3
Sikkim,Rice,2014,2119.2
Sikkim,Rice,2015,2515.9
Sikkim,Rice,2016,2061.7
Sikkim,Rice,2017,2469.8
Sikkim,Rice,2018,2526.1
Sikkim,Rice,2019,2716.2
Sikkim,Rice,2020,2470.6
Sikkim,Rice,2021,2220.0
Sikkim,Rice,2022,2050.8
Sikkim,Rice,2023,2413.6
Sikkim,Rice,2024,2703.3
Sikkim,Rice,2025,2733.4
Sikkim,Wheat,2010,1240.7
Sikkim,Wheat,2011,1530.7
Sikkim,Wheat,2012,1348.2
Sikkim,Wheat,2013,1480.2
Sikkim,Wheat,2014,1751.7
Sikkim,Wheat,2015,1530.1
Sikkim,Wheat,2016,1633.0
Sikkim,Wheat,2017,1657.3
Sikkim,Wheat,2018,1454.6
Sikkim,Wheat,2019,1469.0
Sikkim,Wheat,2020,1599.0
Sikkim,Wheat,2021,1358.9
Sikkim,Wheat,2022,1313.3
Sikkim,Wheat,2023,1351.7
Sikkim,Wheat,2024,1515.7
Sikkim,Wheat,2025,1888.2
Sikkim,Maize,2010,841.5
Sikkim,Maize,2011,937.1
Sikkim,Maize,2012,837.2
Sikkim,Maize,2013,767.0
Sikkim,Maize,2014,911.5
Sikkim,Maize,2015,958.8
Sikkim,Maize,2016,753.5
Sikkim,Maize,2017,1107.7
Sikkim,Maize,2018,875.8
Sikkim,Maize,2019,799.5
Sikkim,Maize,2020,878.7
Sikkim,Maize,2021,879.8
Sikkim,Maize,2022,948.1
Sikkim,Maize,2023,971.1
Sikkim,Maize,2024,931.8
Sikkim,Maize,2025,657.6
Sikkim,Sugarcane,2010,12702.1
Sikkim,Sugarcane,2011,12765.7
Sikkim,Sugarcane,2012,13265.3
Sikkim,Sugarcane,2013,14348.7
Sikkim,Sugarcane,2014,11946.3
Sikkim,Sugarcane,2015,13862.0
Sikkim,Sugarcane,2016,13200.8
Sikkim,Sugarcane,2017,18168.0
Sikkim,Sugarcane,2018,15245.8
Sikkim,Sugarcane,2019,16302.2
Sikkim,Sugarcane,2020,16331.5
Sikkim,Sugarcane,2021,12693.0
Sikkim,Sugarcane,2022,13597.2
Sikkim,Sugarcane,2023,13835.9
Sikkim,Sugarcane,2024,15896.9
Sikkim,Sugarcane,2025,14687.1
Sikkim,Cotton,2010,7803.8
Sikkim,Cotton,2011,5983.5
Sikkim,Cotton,2012,6762.1
Sikkim,Cotton,2013,7507.0
Sikkim,Cotton,2014,5973.1
Sikkim,Cotton,2015,7236.1
Sikkim,Cotton,2016,5209.9
Sikkim,Cotton,2017,7997.4
Sikkim,Cotton,2018,7018.8
Sikkim,Cotton,2019,6652.6
Sikkim,Cotton,2020,7194.6
Sikkim,Cotton,2021,5980.2
Sikkim,Cotton,2022,7482.6
Sikkim,Cotton,2023,7220.8
Sikkim,Cotton,2024,6284.9
Sikkim,Cotton,2025,6202.0
Sikkim,Pulses,2010,1049.5
Sikkim,Pulses,2011,1189.8
Sikkim,Pulses,2012,1300.1
Sikkim,Pulses,2013,1174.0
Sikkim,Pulses,2014,1319.5
Sikkim,Pulses,2015,1055.9
Sikkim,Pulses,2016,1265.5
Sikkim,Pulses,2017,920.6
Sikkim,Pulses,2018,1071.7
Sikkim,Pulses,2019,1203.4
Sikkim,Pulses,2020,1178.9
Sikkim,Pulses,2021,924.5
Sikkim,Pulses,2022,1406.6
Sikkim,Pulses,2023,1293.3
Sikkim,Pulses,2024,1563.7
Sikkim,Pulses,2025,1234.5
Sikkim,Soybean,2010,919.8
Sikkim,Soybean,2011,988.7
Sikkim,Soybean,2012,1045.9
Sikkim,Soybean,2013,945.3
Sikkim,Soybean,2014,1014.8
Sikkim,Soybean,2015,1025.7
Sikkim,Soybean,2016,936.5
Sikkim,Soybean,2017,871.0
Sikkim,Soybean,2018,1069.1
Sikkim,Soybean,2019,907.4
Sikkim,Soybean,2020,801.8
Sikkim,Soybean,2021,843.6
Sikkim,Soybean,2022,858.7
Sikkim,Soybean,2023,853.0
Sikkim,Soybean,2024,954.7
Sikkim,Soybean,2025,951.1
Sikkim,Potato,2010,507.4
Sikkim,Potato,2011,568.8
Sikkim,Potato,2012,533.8
Sikkim,Potato,2013,522.4
Sikkim,Potato,2014,423.3
Sikkim,Potato,2015,453.8
Sikkim,Potato,2016,529.5
Sikkim,Potato,2017,501.3
Sikkim,Potato,2018,435.6
Sikkim,Potato,2019,584.2
Sikkim,Potato,2020,430.9
Sikkim,Potato,2021,502.6
Sikkim,Potato,2022,460.2
Sikkim,Potato,2023,554.6
Sikkim,Potato,2024,533.3
Sikkim,Potato,2025,553.9
Sikkim,Tea,2010,5551.4
Sikkim,Tea,2011,4674.3
Sikkim,Tea,2012,5171.3
Sikkim,Tea,2013,4500.3
Sikkim,Tea,2014,7449.8
Sikkim,Tea,2015,5890.5
Sikkim,Tea,2016,4372.3
Sikkim,Tea,2017,5072.2
Sikkim,Tea,2018,6329.1
Sikkim,Tea,2019,6976.6
Sikkim,Tea,2020,5803.0
Sikkim,Tea,2021,5092.1
Sikkim,Tea,2022,6590.1
Sikkim,Tea,2023,6568.4
Sikkim,Tea,2024,5634.0
Sikkim,Tea,2025,5889.1
Sikkim,Groundnut,2010,2432.0
Sikkim,Groundnut,2011,1794.8
Sikkim,Groundnut,2012,1954.5
Sikkim,Groundnut,2013,2361.1
Sikkim,Groundnut,2014,2424.0
Sikkim,Groundnut,2015,2048.6
Sikkim,Groundnut,2016,2043.9
Sikkim,Groundnut,2017,1806.5
Sikkim,Groundnut,2018,1933.6
Sikkim,Groundnut,2019,1756.1
Sikkim,Groundnut,2020,1987.7
Sikkim,Groundnut,2021,1954.4
Sikkim,Groundnut,2022,1876.7
Sikkim,Groundnut,2023,1755.6
Sikkim,Groundnut,2024,1514.5
Sikkim,Groundnut,2025,1763.3
Tamil Nadu,Rice,2010,2449.1
Tamil Nadu,Rice,2011,1988.9
Tamil Nadu,Rice,2012,2724.1
Tamil Nadu,Rice,2013,2383.1
Tamil Nadu,Rice,2014,2314.0
Tamil Nadu,Rice,2015,2344.4
Tamil Nadu,Rice,2016,2619.2
Tamil Nadu,Rice,2017,3055.5
Tamil Nadu,Rice,2018,2408.9
Tamil Nadu,Rice,2019,2760.9
Tamil Nadu,Rice,2020,2187.8
Tamil Nadu,Rice,2021,2387.3
Tamil Nadu,Rice,2022,2068.3
Tamil Nadu,Rice,2023,2143.1
Tamil Nadu,Rice,2024,2362.0
Tamil Nadu,Rice,2025,2313.9
Tamil Nadu,Wheat,2010,1403.9
Tamil Nadu,Wheat,2011,1287.6
Tamil Nadu,Wheat,2012,1270.9
Tamil Nadu,Wheat,2013,1365.3
Tamil Nadu,Wheat,2014,1516.8
Tamil Nadu,Wheat,2015,1503.1
Tamil Nadu,Wheat,2016,1442.1
Tamil Nadu,Wheat,2017,1177.3
Tamil Nadu,Wheat,2018,1411.2
Tamil Nadu,Wheat,2019,1682.8
Tamil Nadu,Wheat,2020,1491.2
Tamil Nadu,Wheat,2021,1417.8
Tamil Nadu,Wheat,2022,1673.3
Tamil Nadu,Wheat,2023,1418.2
Tamil Nadu,Wheat,2024,1439.7
Tamil Nadu,Wheat,2025,1399.7
Tamil Nadu,Maize,2010,889.6
Tamil Nadu,Maize,2011,968.7
Tamil Nadu,Maize,2012,754.7
Tamil Nadu,Maize,2013,1086.2
Tamil Nadu,Maize,2014,710.5
Tamil Nadu,Maize,2015,903.3
Tamil Nadu,Maize,2016,1037.9
Tamil Nadu,Maize,2017,688.5
Tamil Nadu,Maize,2018,903.5
Tamil Nadu,Maize,2019,931.2
Tamil Nadu,Maize,2020,691.0
Tamil Nadu,Maize,2021,1066.3
Tamil Nadu,Maize,2022,934.6
Tamil Nadu,Maize,2023,726.1
Tamil Nadu,Maize,2024,839.2
Tamil Nadu,Maize,2025,997.5
Tamil Nadu,Sugarcane,2010,14437.7
Tamil Nadu,Sugarcane,2011,12642.5
Tamil Nadu,Sugarcane,2012,17039.8
Tamil Nadu,Sugarcane,2013,14249.6
Tamil Nadu,Sugarcane,2014,17199.0
Tamil Nadu,Sugarcane,2015,14780.9
Tamil Nadu,Sugarcane,2016,16822.8
Tamil Nadu,Sugarcane,2017,16776.3
Tamil Nadu,Sugarcane,2018,14703.9
Tamil Nadu,Sugarcane,2019,13250.9
Tamil Nadu,Sugarcane,2020,14858.4
Tamil Nadu,Sugarcane,2021,15428.5
Tamil Nadu,Sugarcane,2022,15453.3
Tamil Nadu,Sugarcane,2023,10720.0
Tamil Nadu,Sugarcane,2024,14047.7
Tamil Nadu,Sugarcane,2025,18331.8
Tamil Nadu,Cotton,2010,6338.9
Tamil Nadu,Cotton,2011,6794.4
Tamil Nadu,Cotton,2012,7114.5
Tamil Nadu,Cotton,2013,6762.1
Tamil Nadu,Cotton,2014,7039.5
Tamil Nadu,Cotton,2015,7663.8
Tamil Nadu,Cotton,2016,8025.7
Tamil Nadu,Cotton,2017,5954.9
Tamil Nadu,Cotton,2018,6922.2
Tamil Nadu,Cotton,2019,6439.1
Tamil Nadu,Cotton,2020,6286.9
Tamil Nadu,Cotton,2021,5532.6
Tamil Nadu,Cotton,2022,5869.9
Tamil Nadu,Cotton,2023,7166.8
Tamil Nadu,Cotton,2024,6529.4
Tamil Nadu,Cotton,2025,6812.3
Tamil Nadu,Pulses,2010,1211.9
Tamil Nadu,Pulses,2011,1197.9
Tamil Nadu,Pulses,2012,1466.1
Tamil Nadu,Pulses,2013,1340.8
Tamil Nadu,Pulses,2014,1124.9
Tamil Nadu,Pulses,2015,1266.4
Tamil Nadu,Pulses,2016,964.6
Tamil Nadu,Pulses,2017,1049.6
Tamil Nadu,Pulses,2018,1143.5
Tamil Nadu,Pulses,2019,1342.8
Tamil Nadu,Pulses,2020,1092.1
Tamil Nadu,Pulses,2021,1023.8
Tamil Nadu,Pulses,2022,1175.4
Tamil Nadu,Pulses,2023,892.9
Tamil Nadu,Pulses,2024,1186.6
Tamil Nadu,Pulses,2025,1296.3
Tamil Nadu,Soybean,2010,870.6
Tamil Nadu,Soybean,2011,850.3
Tamil Nadu,Soybean,2012,1127.2
Tamil Nadu,Soybean,2013,956.1
Tamil Nadu,Soybean,2014,1167.2
Tamil Nadu,Soybean,2015,1132.3
Tamil Nadu,Soybean,2016,921.4
Tamil Nadu,Soybean,2017,812.9
Tamil Nadu,Soybean,2018,844.5
Tamil Nadu,Soybean,2019,929.9
Tamil Nadu,Soybean,2020,868.1
Tamil Nadu,Soybean,2021,896.0
Tamil Nadu,Soybean,2022,1013.5
Tamil Nadu,Soybean,2023,847.4
Tamil Nadu,Soybean,2024,982.9
Tamil Nadu,Soybean,2025,739.6
Tamil Nadu,Potato,2010,509.4
Tamil Nadu,Potato,2011,463.0
Tamil Nadu,Potato,2012,555.9
Tamil Nadu,Potato,2013,571.5
Tamil Nadu,Potato,2014,530.0
Tamil Nadu,Potato,2015,480.5
Tamil Nadu,Potato,2016,448.3
Tamil Nadu,Potato,2017,420.3
Tamil Nadu,Potato,2018,553.2
Tamil Nadu,Potato,2019,436.5
Tamil Nadu,Potato,2020,363.8
Tamil Nadu,Potato,2021,508.9
Tamil Nadu,Potato,2022,473.2
Tamil Nadu,Potato,2023,546.2
Tamil Nadu,Potato,2024,500.3
Tamil Nadu,Potato,2025,444.1
Tamil Nadu,Tea,2010,6898.6
Tamil Nadu,Tea,2011,6534.9
Tamil Nadu,Tea,2012,4547.3
Tamil Nadu,Tea,2013,6174.4
Tamil Nadu,Tea,2014,6267.2
Tamil Nadu,Tea,2015,4830.2
Tamil Nadu,Tea,2016,5589.2
Tamil Nadu,Tea,2017,7025.2
Tamil Nadu,Tea,2018,6569.8
Tamil Nadu,Tea,2019,5891.5
Tamil Nadu,Tea,2020,5434.2
Tamil Nadu,Tea,2021,5687.0
Tamil Nadu,Tea,2022,4649.8
Tamil Nadu,Tea,2023,6260.1
Tamil Nadu,Tea,2024,5685.8
Tamil Nadu,Tea,2025,5770.3
Tamil Nadu,Groundnut,2010,1830.9
Tamil Nadu,Groundnut,2011,2372.5
Tamil Nadu,Groundnut,2012,1865.3
Tamil Nadu,Groundnut,2013,2050.1
Tamil Nadu,Groundnut,2014,1859.3
Tamil Nadu,Groundnut,2015,1918.3
Tamil Nadu,Groundnut,2016,2142.3
Tamil Nadu,Groundnut,2017,1768.3
Tamil Nadu,Groundnut,2018,1974.5
Tamil Nadu,Groundnut,2019,1702.6
Tamil Nadu,Groundnut,2020,1693.3
Tamil Nadu,Groundnut,2021,1520.6
Tamil Nadu,Groundnut,2022,2008.9
Tamil Nadu,Groundnut,2023,1843.8
Tamil Nadu,Groundnut,2024,2132.6
Tamil Nadu,Groundnut,2025,2222.1
Telangana,Rice,2010,2543.1
Telangana,Rice,2011,2187.1
Telangana,Rice,2012,2026.3
Telangana,Rice,2013,2235.9
Telangana,Rice,2014,3021.2
Telangana,Rice,2015,2688.7
Telangana,Rice,2016,2883.8
Telangana,Rice,2017,2343.7
Telangana,Rice,2018,2731.5
Telangana,Rice,2019,2866.4
Telangana,Rice,2020,2769.8
Telangana,Rice,2021,2184.8
Telangana,Rice,2022,2429.9
Telangana,Rice,2023,2115.4
Telangana,Rice,2024,2012.0
Telangana,Rice,2025,2713.1
Telangana,Wheat,2010,1385.7
Telangana,Wheat,2011,1646.2
Telangana,Wheat,2012,1556.4
Telangana,Wheat,2013,1574.3
Telangana,Wheat,2014,1523.0
Telangana,Wheat,2015,1366.3
Telangana,Wheat,2016,1585.4
Telangana,Wheat,2017,1365.4
Telangana,Wheat,2018,1147.1
Telangana,Wheat,2019,1390.6
Telangana,Wheat,2020,1814.3
Telangana,Wheat,2021,1756.6
Telangana,Wheat,2022,1434.2
Telangana,Wheat,2023,1210.1
Telangana,Wheat,2024,1316.5
Telangana,Wheat,2025,1248.2
Telangana,Maize,2010,819.8
Telangana,Maize,2011,970.2
Telangana,Maize,2012,938.4
Telangana,Maize,2013,898.9
Telangana,Maize,2014,756.1
Telangana,Maize,2015,935.9
Telangana,Maize,2016,1033.2
Telangana,Maize,2017,873.1
Telangana,Maize,2018,839.2
Telangana,Maize,2019,950.1
Telangana,Maize,2020,783.6
Telangana,Maize,2021,758.6
Telangana,Maize,2022,1037.2
Telangana,Maize,2023,716.3
Telangana,Maize,2024,753.0
Telangana,Maize,2025,762.1
Telangana,Sugarcane,2010,15206.4
Telangana,Sugarcane,2011,14478.2
Telangana,Sugarcane,2012,13845.0
Telangana,Sugarcane,2013,16002.7
Telangana,Sugarcane,2014,14359.1
Telangana,Sugarcane,2015,14652.1
Telangana,Sugarcane,2016,15086.1
Telangana,Sugarcane,2017,14824.4
Telangana,Sugarcane,2018,13956.6
Telangana,Sugarcane,2019,16574.9
Telangana,Sugarcane,2020,17345.5
Telangana,Sugarcane,2021,14425.5
Telangana,Sugarcane,2022,13852.7
Telangana,Sugarcane,2023,14492.5
Telangana,Sugarcane,2024,15118.5
Telangana,Sugarcane,2025,17408.1
Telangana,Cotton,2010,6411.9
Telangana,Cotton,2011,8043.4
Telangana,Cotton,2012,8759.6
Telangana,Cotton,2013,7238.1
Telangana,Cotton,2014,7515.4
Telangana,Cotton,2015,5940.9
Telangana,Cotton,2016,6716.5
Telangana,Cotton,2017,8849.7
Telangana,Cotton,2018,7817.6
Telangana,Cotton,2019,6268.5
Telangana,Cotton,2020,6243.5
Telangana,Cotton,2021,7061.8
Telangana,Cotton,2022,8513.2
Telangana,Cotton,2023,6592.0
Telangana,Cotton,2024,7026.3
Telangana,Cotton,2025,6407.9
Telangana,Pulses,2010,1284.6
Telangana,Pulses,2011,1096.8
Telangana,Pulses,2012,1348.2
Telangana,Pulses,2013,1502.9
Telangana,Pulses,2014,1087.3
Telangana,Pulses,2015,1129.8
Telangana,Pulses,2016,1276.3
Telangana,Pulses,2017,1159.5
Telangana,Pulses,2018,1357.9
Telangana,Pulses,2019,1206.8
Telangana,Pulses,2020,1275.3
Telangana,Pulses,2021,971.5
Telangana,Pulses,2022,1057.9
Telangana,Pulses,2023,1429.2
Telangana,Pulses,2024,1303.4
Telangana,Pulses,2025,977.5
Telangana,Soybean,2010,871.4
Telangana,Soybean,2011,892.9
Telangana,Soybean,2012,878.7
Telangana,Soybean,2013,891.4
Telangana,Soybean,2014,1005.5
Telangana,Soybean,2015,950.6
Telangana,Soybean,2016,698.0
Telangana,Soybean,2017,977.4
Telangana,Soybean,2018,920.2
Telangana,Soybean,2019,869.4
Telangana,Soybean,2020,923.9
Telangana,Soybean,2021,1064.1
Telangana,Soybean,2022,1102.5
Telangana,Soybean,2023,891.2
Telangana,Soybean,2024,880.2
Telangana,Soybean,2025,1186.8
Telangana,Potato,2010,473.8
Telangana,Potato,2011,463.6
Telangana,Potato,2012,453.1
Telangana,Potato,2013,582.8
Telangana,Potato,2014,462.2
Telangana,Potato,2015,415.9
Telangana,Potato,2016,461.4
Telangana,Potato,2017,552.1
Telangana,Potato,2018,467.5
Telangana,Potato,2019,450.1
Telangana,Potato,2020,483.3
Telangana,Potato,2021,530.6
Telangana,Potato,2022,485.3
Telangana,Potato,2023,563.7
Telangana,Potato,2024,574.8
Telangana,Potato,2025,437.4
Telangana,Tea,2010,5124.4
Telangana,Tea,2011,6415.3
Telangana,Tea,2012,6416.9
Telangana,Tea,2013,7195.5
Telangana,Tea,2014,5166.4
Telangana,Tea,2015,5379.5
Telangana,Tea,2016,5361.7
Telangana,Tea,2017,7227.4
Telangana,Tea,2018,5382.4
Telangana,Tea,2019,6760.1
Telangana,Tea,2020,5680.4
Telangana,Tea,2021,5076.4
Telangana,Tea,2022,6153.9
Telangana,Tea,2023,5791.0
Telangana,Tea,2024,6231.6
Telangana,Tea,2025,5180.0
Telangana,Groundnut,2010,1853.6
Telangana,Groundnut,2011,1674.2
Telangana,Groundnut,2012,2358.8
Telangana,Groundnut,2013,1743.5
Telangana,Groundnut,2014,2094.6
Telangana,Groundnut,2015,1665.5
Telangana,Groundnut,2016,1564.1
Telangana,Groundnut,2017,1742.1
Telangana,Groundnut,2018,2208.6
Telangana,Groundnut,2019,2112.9
Telangana,Groundnut,2020,2279.2
Telangana,Groundnut,2021,1834.1
Telangana,Groundnut,2022,1596.7
Telangana,Groundnut,2023,2080.4
Telangana,Groundnut,2024,2006.0
Telangana,Groundnut,2025,1750.8
Tripura,Rice,2010,2879.7
Tripura,Rice,2011,2183.2
Tripura,Rice,2012,2255.3
Tripura,Rice,2013,2460.3
Tripura,Rice,2014,2149.3
Tripura,Rice,2015,2091.7
Tripura,Rice,2016,2762.1
Tripura,Rice,2017,2669.1
Tripura,Rice,2018,3115.7
Tripura,Rice,2019,2291.4
Tripura,Rice,2020,3060.0
Tripura,Rice,2021,2575.9
Tripura,Rice,2022,1962.6
Tripura,Rice,2023,2875.2
Tripura,Rice,2024,2451.6
Tripura,Rice,2025,2087.6
Tripura,Wheat,2010,1395.6
Tripura,Wheat,2011,1585.7
Tripura,Wheat,2012,1521.8
Tripura,Wheat,2013,1160.3
Tripura,Wheat,2014,1377.0
Tripura,Wheat,2015,1371.0
Tripura,Wheat,2016,1548.7
Tripura,Wheat,2017,1342.1
Tripura,Wheat,2018,1687.7
Tripura,Wheat,2019,1324.4
Tripura,Wheat,2020,1543.5
Tripura,Wheat,2021,1597.1
Tripura,Wheat,2022,1474.8
Tripura,Wheat,2023,1319.0
Tripura,Wheat,2024,1427.1
Tripura,Wheat,2025,1605.9
Tripura,Maize,2010,638.7
Tripura,Maize,2011,959.8
Tripura,Maize,2012,892.0
Tripura,Maize,2013,844.7
Tripura,Maize,2014,971.6
Tripura,Maize,2015,840.1
Tripura,Maize,2016,746.1
Tripura,Maize,2017,937.5
Tripura,Maize,2018,833.0
Tripura,Maize,2019,900.8
Tripura,Maize,2020,952.2
Tripura,Maize,2021,952.1
Tripura,Maize,2022,738.7
Tripura,Maize,2023,952.5
Tripura,Maize,2024,753.7
Tripura,Maize,2025,900.7
Tripura,Sugarcane,2010,12582.5
Tripura,Sugarcane,2011,13580.0
Tripura,Sugarcane,2012,15856.4
Tripura,Sugarcane,2013,13807.5
Tripura,Sugarcane,2014,14371.4
Tripura,Sugarcane,2015,13850.0
Tripura,Sugarcane,2016,17790.7
Tripura,Sugarcane,2017,15325.8
Tripura,Sugarcane,2018,12703.5
Tripura,Sugarcane,2019,17611.0
Tripura,Sugarcane,2020,15786.3
Tripura,Sugarcane,2021,14538.1
Tripura,Sugarcane,2022,14877.2
Tripura,Sugarcane,2023,17481.3
Tripura,Sugarcane,2024,14727.2
Tripura,Sugarcane,2025,14483.9
Tripura,Cotton,2010,8421.5
Tripura,Cotton,2011,6701.4
Tripura,Cotton,2012,6907.7
Tripura,Cotton,2013,7779.6
Tripura,Cotton,2014,7467.9
Tripura,Cotton,2015,6669.6
Tripura,Cotton,2016,7310.3
Tripura,Cotton,2017,7138.2
Tripura,Cotton,2018,6052.9
Tripura,Cotton,2019,6281.4
Tripura,Cotton,2020,7020.9
Tripura,Cotton,2021,7947.1
Tripura,Cotton,2022,7254.3
Tripura,Cotton,2023,7367.8
Tripura,Cotton,2024,6010.1
Tripura,Cotton,2025,6362.6
Tripura,Pulses,2010,1359.9
Tripura,Pulses,2011,1356.7
Tripura,Pulses,2012,1025.8
Tripura,Pulses,2013,1262.8
Tripura,Pulses,2014,1249.1
Tripura,Pulses,2015,1301.5
Tripura,Pulses,2016,1260.3
Tripura,Pulses,2017,1218.4
Tripura,Pulses,2018,1249.4
Tripura,Pulses,2019,1081.7
Tripura,Pulses,2020,1173.4
Tripura,Pulses,2021,1204.5
Tripura,Pulses,2022,1143.7
Tripura,Pulses,2023,1183.0
Tripura,Pulses,2024,1185.6
Tripura,Pulses,2025,985.4
Tripura,Soybean,2010,1018.8
Tripura,Soybean,2011,996.9
Tripura,Soybean,2012,1070.7
Tripura,Soybean,2013,867.4
Tripura,Soybean,2014,1010.5
Tripura,Soybean,2015,835.4
Tripura,Soybean,2016,1133.9
Tripura,Soybean,2017,918.9
Tripura,Soybean,2018,1034.0
Tripura,Soybean,2019,1005.2
Tripura,Soybean,2020,952.2
Tripura,Soybean,2021,878.2
Tripura,Soybean,2022,984.4
Tripura,Soybean,2023,899.7
Tripura,Soybean,2024,872.7
Tripura,Soybean,2025,897.7
Tripura,Potato,2010,632.8
Tripura,Potato,2011,520.3
Tripura,Potato,2012,566.4
Tripura,Potato,2013,422.6
Tripura,Potato,2014,456.1
Tripura,Potato,2015,416.6
Tripura,Potato,2016,383.1
Tripura,Potato,2017,507.0
Tripura,Potato,2018,440.9
Tripura,Potato,2019,468.0
Tripura,Potato,2020,516.7
Tripura,Potato,2021,491.3
Tripura,Potato,2022,459.2
Tripura,Potato,2023,455.9
Tripura,Potato,2024,626.8
Tripura,Potato,2025,510.0
Tripura,Tea,2010,6286.4
Tripura,Tea,2011,5669.4
Tripura,Tea,2012,7040.4
Tripura,Tea,2013,6588.9
Tripura,Tea,2014,5555.0
Tripura,Tea,2015,7747.6
Tripura,Tea,2016,7622.7
Tripura,Tea,2017,6720.2
Tripura,Tea,2018,6934.8
Tripura,Tea,2019,4651.7
Tripura,Tea,2020,6665.4
Tripura,Tea,2021,6245.7
Tripura,Tea,2022,5640.5
Tripura,Tea,2023,5114.8
Tripura,Tea,2024,6182.3
Tripura,Tea,2025,4375.9
Tripura,Groundnut,2010,1899.5
Tripura,Groundnut,2011,2424.4
Tripura,Groundnut,2012,1928.9
Tripura,Groundnut,2013,2167.1
Tripura,Groundnut,2014,1688.3
Tripura,Groundnut,2015,1861.1
Tripura,Groundnut,2016,2165.0
Tripura,Groundnut,2017,2201.8
Tripura,Groundnut,2018,1792.0
Tripura,Groundnut,2019,2094.8
Tripura,Groundnut,2020,2033.0
Tripura,Groundnut,2021,1929.4
Tripura,Groundnut,2022,2181.2
Tripura,Groundnut,2023,2008.6
Tripura,Groundnut,2024,1687.1
Tripura,Groundnut,2025,2061.8
Uttar Pradesh,Rice,2010,2550.4
Uttar Pradesh,Rice,2011,2428.4
Uttar Pradesh,Rice,2012,2254.8
Uttar Pradesh,Rice,2013,2145.4
Uttar Pradesh,Rice,2014,2624.7
Uttar Pradesh,Rice,2015,2208.4
Uttar Pradesh,Rice,2016,2966.8
Uttar Pradesh,Rice,2017,2506.8
Uttar Pradesh,Rice,2018,2121.4
Uttar Pradesh,Rice,2019,2279.9
Uttar Pradesh,Rice,2020,2381.3
Uttar Pradesh,Rice,2021,2168.0
Uttar Pradesh,Rice,2022,2147.4
